movie_name_conventioned,scrapping_url,scrapping_url_extension
Big Trouble In Little China,https://assets.scriptslug.com/live/pdf/scripts/big-trouble-in-little-china-1986.pdf?v=1729114871,pdf
Bill & Ted Face The Music,https://assets.scriptslug.com/live/pdf/scripts/bill-and-ted-face-the-music-2020.pdf?v=1729114871,pdf
Bill And Teds Bogus Journey,https://assets.scriptslug.com/live/pdf/scripts/bill-and-teds-bogus-journey-1991.pdf?v=1729114872,pdf
Bill And Teds Excellent Adventure,https://assets.scriptslug.com/live/pdf/scripts/bill-and-teds-excellent-adventure-1989.pdf?v=1729114872,pdf
Bird Box,https://assets.scriptslug.com/live/pdf/scripts/bird-box-2018.pdf?v=1729114872,pdf
Birdman,https://assets.scriptslug.com/live/pdf/scripts/birdman-2014.pdf?v=1729114872,pdf
Birthday Girl,https://imsdb.com//scripts//Birthday-Girl.html,html
Black Christmas,https://assets.scriptslug.com/live/pdf/scripts/black-christmas-1974.pdf?v=1729114872,pdf
Black Panther,https://assets.scriptslug.com/live/pdf/scripts/black-panther-2018.pdf?v=1729114873,pdf
Black Panther Wakanda Forever,https://assets.scriptslug.com/live/pdf/scripts/black-panther-wakanda-forever-2022.pdf?v=1729114873,pdf
Black Rain,https://imsdb.com//scripts//Black-Rain.html,html
Black Snake Moan,https://imsdb.com//scripts//Black-Snake-Moan.html,html
Black Swan,https://assets.scriptslug.com/live/pdf/scripts/black-swan-2010.pdf?v=1729114873,pdf
Blackberry,https://assets.scriptslug.com/live/pdf/scripts/blackberry-2023.pdf?v=1729114873,pdf
Blackkklansman,https://assets.scriptslug.com/live/pdf/scripts/blackkkklansman-2018.pdf?v=1729114873,pdf
Blade,https://assets.scriptslug.com/live/pdf/scripts/blade-1998.pdf?v=1729114873,pdf
Blade 2,https://imsdb.com//scripts//Blade-II.html,html
Blade Runner,https://assets.scriptslug.com/live/pdf/scripts/blade-runner-1982.pdf?v=1729114873,pdf
Blade Runner 2049,https://assets.scriptslug.com/live/pdf/scripts/blade-runner-2049.pdf?v=1729114873,pdf
Blade Trinity,https://imsdb.com//scripts//Blade-Trinity.html,html
Blades Of Glory,https://assets.scriptslug.com/live/pdf/scripts/blades-of-glory-2007.pdf?v=1729114874,pdf
Blankman,https://assets.scriptslug.com/live/pdf/scripts/blankman-1994.pdf?v=1729114874,pdf
Blazing Saddles,https://assets.scriptslug.com/live/pdf/scripts/blazing-saddles-1974.pdf?v=1729114874,pdf
Blindspotting,https://assets.scriptslug.com/live/pdf/scripts/blindspotting-2018.pdf?v=1729114874,pdf
Blink Twice,https://assets.scriptslug.com/live/pdf/scripts/blink-twice-2024.pdf?v=1735776411,pdf
Blitz,https://assets.scriptslug.com/live/pdf/scripts/blitz-2024.pdf?v=1735777422,pdf
Blonde,https://assets.scriptslug.com/live/pdf/scripts/blonde-2022.pdf?v=1729114874,pdf
Blood And Wine,https://imsdb.com//scripts//Blood-and-Wine.html,html
Blood Diamond,https://assets.scriptslug.com/live/pdf/scripts/blood-diamond-2006.pdf?v=1729114874,pdf
Blood Simple,https://imsdb.com//scripts//Blood-Simple.html,html
Bloodshot,https://assets.scriptslug.com/live/pdf/scripts/bloodshot-2020.pdf?v=1729114874,pdf
Blow,https://imsdb.com//scripts//Blow.html,html
Blue Jasmine,https://assets.scriptslug.com/live/pdf/scripts/blue-jasmine-2013.pdf?v=1729114874,pdf
Blue Ruin,https://assets.scriptslug.com/live/pdf/scripts/blue-ruin-2013.pdf?v=1729114874,pdf
Blue Valentine,https://assets.scriptslug.com/live/pdf/scripts/blue-valentine-2010.pdf?v=1729114875,pdf
Blue Velvet,https://assets.scriptslug.com/live/pdf/scripts/blue-velvet-1986.pdf?v=1729114875,pdf
Body Heat,https://assets.scriptslug.com/live/pdf/scripts/body-heat-1981.pdf?v=1729114875,pdf
Body Of Evidence,https://imsdb.com//scripts//Body-of-Evidence.html,html
Bodyguard,https://imsdb.com//scripts//Bodyguard.html,html
Bohemian Rhapsody,https://assets.scriptslug.com/live/pdf/scripts/bohemian-rhapsody-2018.pdf?v=1729114875,pdf
Bones,https://imsdb.com//scripts//Bones.html,html
Bones And All,https://assets.scriptslug.com/live/pdf/scripts/bones-and-all-2022.pdf?v=1729114875,pdf
Bonfire Of The Vanities,https://imsdb.com//scripts//Bonfire-of-the-Vanities.html,html
Bonnie And Clyde,https://imsdb.com//scripts//Bonnie-and-Clyde.html,html
Boogie Nights,https://assets.scriptslug.com/live/pdf/scripts/boogie-nights-1997.pdf?v=1729114875,pdf
Booksmart,https://assets.scriptslug.com/live/pdf/scripts/booksmart-2019.pdf?v=1729114875,pdf
Bookworm,https://assets.scriptslug.com/live/pdf/scripts/bookworm-2024.pdf?v=1738547432,pdf
Boomerang,https://assets.scriptslug.com/live/pdf/scripts/boomerang-1992.pdf?v=1729114875,pdf
Boondock Saints 2 All Saints Day,https://imsdb.com//scripts//Boondock-Saints-2-All-Saints-Day.html,html
Booty Call,https://assets.scriptslug.com/live/pdf/scripts/booty-call-1997.pdf?v=1729114876,pdf
Borat Subsequent Moviefilm,https://assets.scriptslug.com/live/pdf/scripts/borat-subsequent-moviefilm-2020.pdf?v=1729114876,pdf
Born On The Fourth Of July,https://assets.scriptslug.com/live/pdf/scripts/born-on-the-fourth-of-july-1989.pdf?v=1729114876,pdf
Bottle Rocket,https://imsdb.com//scripts//Bottle-Rocket.html,html
Bottoms,https://assets.scriptslug.com/live/pdf/scripts/bottoms-2023.pdf?v=1729114876,pdf
Bound,https://assets.scriptslug.com/live/pdf/scripts/bound-1996.pdf?v=1729114876,pdf
Bowfinger,https://assets.scriptslug.com/live/pdf/scripts/bowfinger-1999.pdf?v=1729114876,pdf
Boy Erased,https://assets.scriptslug.com/live/pdf/scripts/boy-erased-2018.pdf?v=1729114876,pdf
Boyhood,https://assets.scriptslug.com/live/pdf/scripts/boyhood-2014.pdf?v=1729114876,pdf
Boyz In The Hood,https://assets.scriptslug.com/live/pdf/scripts/boyz-in-the-hood-1991.pdf?v=1729114877,pdf
Brads Status,https://assets.scriptslug.com/live/pdf/scripts/brads-status-2017.pdf?v=1729114877,pdf
Bram Stokers Dracula,https://assets.scriptslug.com/live/pdf/scripts/bram-stokers-dracula-1992.pdf?v=1729114877,pdf
Braveheart,https://assets.scriptslug.com/live/pdf/scripts/braveheart-1995.pdf?v=1729114877,pdf
Brazil,https://imsdb.com//scripts//Brazil.html,html
Breach,https://assets.scriptslug.com/live/pdf/scripts/breach-2007.pdf?v=1729114877,pdf
Break,https://imsdb.com//scripts//Break.html,html
Breakdown,https://imsdb.com//scripts//Breakdown.html,html
Breaking Away,https://assets.scriptslug.com/live/pdf/scripts/breaking-away-1979.pdf?v=1729114877,pdf
Breathe,https://assets.scriptslug.com/live/pdf/scripts/breathe-2017.pdf?v=1729114878,pdf
Brick,https://assets.scriptslug.com/live/pdf/scripts/brick-2005.pdf?v=1729114878,pdf
Bride Of Chucky,https://assets.scriptslug.com/live/pdf/scripts/bride-of-chucky-1998.pdf?v=1729114879,pdf
Bridesmaids,https://assets.scriptslug.com/live/pdf/scripts/bridesmaids-2011.pdf?v=1729114879,pdf
Bridge Of Spies,https://assets.scriptslug.com/live/pdf/scripts/bridge-of-spies-2015.pdf?v=1729114879,pdf
Bridget Jones Diary,https://assets.scriptslug.com/live/pdf/scripts/bridget-jones-diary-2001.pdf?v=1729114879,pdf
Bridget Joness Baby,https://assets.scriptslug.com/live/pdf/scripts/bridget-joness-baby-2016.pdf?v=1729114879,pdf
Bright,https://assets.scriptslug.com/live/pdf/scripts/bright-2017.pdf?v=1729114879,pdf
Brightburn,https://assets.scriptslug.com/live/pdf/scripts/brightburn-2019.pdf?v=1729114879,pdf
Bringing Out The Dead,https://imsdb.com//scripts//Bringing-Out-the-Dead.html,html
Broadcast News,https://assets.scriptslug.com/live/pdf/scripts/broadcast-new-1987.pdf?v=1729114879,pdf
Brokeback Mountain,https://assets.scriptslug.com/live/pdf/scripts/brokeback-mountain-2005.pdf?v=1729114879,pdf
Broken Arrow,https://assets.scriptslug.com/live/pdf/scripts/broken-arrow-1996.pdf?v=1729114880,pdf
Broken Embraces,https://imsdb.com//scripts//Broken-Embraces.html,html
Brooklyn,https://assets.scriptslug.com/live/pdf/scripts/brooklyn-2015.pdf?v=1729114880,pdf
Bruce Almighty,https://imsdb.com//scripts//Bruce-Almighty.html,html
Buffy The Vampire Slayer,https://assets.scriptslug.com/live/pdf/scripts/buffy-the-vampire-slayer-1992.pdf?v=1729114880,pdf
Bull Durham,https://imsdb.com//scripts//Bull-Durham.html,html
Buried,https://assets.scriptslug.com/live/pdf/scripts/buried-2010.pdf?v=1729114880,pdf
Burlesque,https://imsdb.com//scripts//Burlesque.html,html
Burn After Reading,https://assets.scriptslug.com/live/pdf/scripts/burn-after-reading-2008.pdf?v=1729114880,pdf
Burning Annie,https://imsdb.com//scripts//Burning-Annie.html,html
Burnt,https://assets.scriptslug.com/live/pdf/scripts/burnt-2015.pdf?v=1729114880,pdf
Butch Cassidy And The Sundance Kid,https://assets.scriptslug.com/live/pdf/scripts/butch-cassidy-and-the-sundance-kid-1969.pdf?v=1729114880,pdf
Cable Guy,https://imsdb.com//scripts//Cable-Guy.html,html
Caddyshack,https://assets.scriptslug.com/live/pdf/scripts/caddyshack-1980.pdf?v=1729114881,pdf
Call Me By Your Name,https://assets.scriptslug.com/live/pdf/scripts/call-me-by-your-name-2017.pdf?v=1729114881,pdf
Can You Ever Forgive Me,https://assets.scriptslug.com/live/pdf/scripts/can-you-ever-forgive-me-2018.pdf?v=1729114882,pdf
Candle To Water,https://imsdb.com//scripts//Candle-to-Water.html,html
Candyman,https://assets.scriptslug.com/live/pdf/scripts/candyman-1992.pdf?v=1729114882,pdf
Candyman,https://assets.scriptslug.com/live/pdf/scripts/candyman-2021.pdf?v=1729114882,pdf
Cape Fear,https://assets.scriptslug.com/live/pdf/scripts/cape-fear-1962.pdf?v=1729114882,pdf
Capharnaum,https://assets.scriptslug.com/live/pdf/scripts/capharnaum-2018.pdf?v=1729114882,pdf
Capote,https://assets.scriptslug.com/live/pdf/scripts/capote-2005.pdf?v=1729114882,pdf
Captain America The First Avenger,https://assets.scriptslug.com/live/pdf/scripts/captain-america-the-first-avenger-20.pdf?v=1729114882,pdf
Captain Fantastic,https://assets.scriptslug.com/live/pdf/scripts/captain-fantastic-2016.pdf?v=1729114882,pdf
Car Wash,https://assets.scriptslug.com/live/pdf/scripts/car-wash-1976.pdf?v=1729114882,pdf
Carlitos Way,https://assets.scriptslug.com/live/pdf/scripts/carlitos-way-1993.pdf?v=1729114882,pdf
Carnage,https://assets.scriptslug.com/live/pdf/scripts/carnage-2011.pdf?v=1729114883,pdf
Carol,https://assets.scriptslug.com/live/pdf/scripts/carol-2015.pdf?v=1729114883,pdf
Carrie,https://assets.scriptslug.com/live/pdf/scripts/carrie-1976.pdf?v=1729114883,pdf
Cars 2,https://imsdb.com//scripts//Cars-2.html,html
Casablanca,https://assets.scriptslug.com/live/pdf/scripts/casablanca-1942.pdf?v=1729114883,pdf
Case 39,https://imsdb.com//scripts//Case-39.html,html
Casino,https://assets.scriptslug.com/live/pdf/scripts/casino-1995.pdf?v=1729114883,pdf
Casino Royale,https://assets.scriptslug.com/live/pdf/scripts/casino-royale-2006_180309_060624.pdf?v=1729115069,pdf
Casper,https://assets.scriptslug.com/live/pdf/scripts/casper-1995.pdf?v=1729114883,pdf
Cassandro,https://assets.scriptslug.com/live/pdf/scripts/cassandro-2023.pdf?v=1729114883,pdf
Cast Away,https://assets.scriptslug.com/live/pdf/scripts/cast-away-2000.pdf?v=1729114883,pdf
Catch Me If You Can,https://assets.scriptslug.com/live/pdf/scripts/catch-me-if-you-can-2002.pdf?v=1729114884,pdf
Catherine Called Birdy,https://assets.scriptslug.com/live/pdf/scripts/catherine-called-birdy-2022.pdf?v=1729114884,pdf
Catwoman,https://imsdb.com//scripts//Catwoman.html,html
Cb4,https://assets.scriptslug.com/live/pdf/scripts/cb4-1993.pdf?v=1729114884,pdf
Cecil B Demented,https://imsdb.com//scripts//Cecil-B.-Demented.html,html
Cedar Rapids,https://imsdb.com//scripts//Cedar-Rapids.html,html
Cellular,https://imsdb.com//scripts//Cellular.html,html
Challengers,https://assets.scriptslug.com/live/pdf/scripts/challengers-2024.pdf?v=1735776661,pdf
Changeling,https://imsdb.com//scripts//Changeling.html,html
Chaos,https://imsdb.com//scripts//Chaos.html,html
Chaplin,https://assets.scriptslug.com/live/pdf/scripts/chaplin-1992.pdf?v=1729114884,pdf
Charade,https://imsdb.com//scripts//Charade.html,html
Chariots Of Fire,https://assets.scriptslug.com/live/pdf/scripts/chariots-of-fire-1981.pdf?v=1729114884,pdf
Charlie And The Chocolate Factory,https://assets.scriptslug.com/live/pdf/scripts/charlie-and-the-choclate-factory-2005.pdf?v=1729114884,pdf
Charlie Bartlett,https://assets.scriptslug.com/live/pdf/scripts/charlie-bartlett-2007.pdf?v=1729114884,pdf
Charlie Wilsons War,https://assets.scriptslug.com/live/pdf/scripts/charlie-wilsons-war-2007.pdf?v=1729114885,pdf
Charlies Angels,https://imsdb.com//scripts//Charlie's-Angels.html,html
Chasing Amy,https://assets.scriptslug.com/live/pdf/scripts/chasing-amy-1997.pdf?v=1729114885,pdf
Chasing Sleep,https://imsdb.com//scripts//Chasing-Sleep.html,html
Chef,https://assets.scriptslug.com/live/pdf/scripts/chef-2015.pdf?v=1729114885,pdf
Cherry,https://assets.scriptslug.com/live/pdf/scripts/cherry-2021.pdf?v=1729114885,pdf
Cherry Falls,https://imsdb.com//scripts//Cherry-Falls.html,html
Children Of Men,https://assets.scriptslug.com/live/pdf/scripts/children-of-men-2006.pdf?v=1729114886,pdf
Childs Play,https://assets.scriptslug.com/live/pdf/scripts/childs-play-1988.pdf?v=1729114886,pdf
Chinatown,https://assets.scriptslug.com/live/pdf/scripts/chinatown-1974.pdf?v=1729114886,pdf
Christ Complex,https://imsdb.com//scripts//Christ-Complex.html,html
Christine,https://assets.scriptslug.com/live/pdf/scripts/christine-1983.pdf?v=1729114886,pdf
Christmas At Pee Wees Playhouse,https://assets.scriptslug.com/live/pdf/scripts/christmas-at-pee-wees-playhouse-1988.pdf?v=1729114886,pdf
Chronicle,https://assets.scriptslug.com/live/pdf/scripts/chronicle-2012.pdf?v=1729114886,pdf
Chronicles Of Narnia The Lion The Witch And The Wardrobe,"https://imsdb.com//scripts//Chronicles-of-Narnia-The-Lion,-the-Witch-and-the-Wardrobe.html",html
Cinderella Man,https://assets.scriptslug.com/live/pdf/scripts/cinderella-man-2005.pdf?v=1729114886,pdf
Cinema Paradiso,https://imsdb.com//scripts//Cinema-Paradiso.html,html
Cirque Du Freak The Vampires Assistant,https://imsdb.com//scripts//Cirque-du-Freak-The-Vampire's-Assistant.html,html
Citizen Kane,https://assets.scriptslug.com/live/pdf/scripts/citizen-kane-1941.pdf?v=1729114886,pdf
City Of Joy,https://imsdb.com//scripts//City-of-Joy.html,html
Clash Of The Titans,https://imsdb.com//scripts//Clash-of-the-Titans.html,html
Clear And Present Danger,https://assets.scriptslug.com/live/pdf/scripts/clear-and-present-danger-1994.pdf?v=1729114886,pdf
Clerks,https://assets.scriptslug.com/live/pdf/scripts/clerks-1994.pdf?v=1729114887,pdf
Clerks 2,https://assets.scriptslug.com/live/pdf/scripts/clearks-ii-2006.pdf?v=1729114887,pdf
Cliffhanger,https://imsdb.com//scripts//Cliffhanger.html,html
Clockers,https://assets.scriptslug.com/live/pdf/scripts/clockers-1995.pdf?v=1729114887,pdf
Close Encounters Of The Third Kind,https://assets.scriptslug.com/live/pdf/scripts/close-encounters-of-the-third-kind-1977.pdf?v=1729114887,pdf
Cloud Atlas,https://assets.scriptslug.com/live/pdf/scripts/cloud-atlas-2012.pdf?v=1729114887,pdf
Cloverfield,https://assets.scriptslug.com/live/pdf/scripts/cloverfield-2008.pdf?v=1729114887,pdf
Clue,https://assets.scriptslug.com/live/pdf/scripts/clue-1985.pdf?v=1729114887,pdf
Clueless,https://imsdb.com//scripts//Clueless.html,html
Cmon Cmon,https://assets.scriptslug.com/live/pdf/scripts/cmon-cmon-2021.pdf?v=1729114887,pdf
Cobb,https://imsdb.com//scripts//Cobb.html,html
Coco,https://assets.scriptslug.com/live/pdf/scripts/coco-2017.pdf?v=1729114888,pdf
Cocoon,https://assets.scriptslug.com/live/pdf/scripts/cocoon-1985.pdf?v=1729114888,pdf
Coda,https://assets.scriptslug.com/live/pdf/scripts/coda-2021.pdf?v=1729114888,pdf
Code Of Silence,https://imsdb.com//scripts//Code-of-Silence.html,html
Cold Mountain,https://assets.scriptslug.com/live/pdf/scripts/cold-mountain-2003.pdf?v=1729114888,pdf
Colette,https://assets.scriptslug.com/live/pdf/scripts/colette-2018.pdf?v=1729114888,pdf
Collateral,https://assets.scriptslug.com/live/pdf/scripts/collateral-2004.pdf?v=1729114888,pdf
Collateral Damage,https://imsdb.com//scripts//Collateral-Damage.html,html
Colombiana,https://imsdb.com//scripts//Colombiana.html,html
Color Of Night,https://assets.scriptslug.com/live/pdf/scripts/color-of-night-1994.pdf?v=1729114888,pdf
Come To Daddy,https://assets.scriptslug.com/live/pdf/scripts/come-to-daddy-2020.pdf?v=1729114889,pdf
Coming Home,https://assets.scriptslug.com/live/pdf/scripts/coming-home-1978.pdf?v=1729114889,pdf
Coming To America,https://assets.scriptslug.com/live/pdf/scripts/coming-to-america-1988.pdf?v=1729114889,pdf
Commando,https://assets.scriptslug.com/live/pdf/scripts/commando-1985.pdf?v=1729114889,pdf
Con Air,https://assets.scriptslug.com/live/pdf/scripts/con-air-1997.pdf?v=1729114889,pdf
Conclave,https://assets.scriptslug.com/live/pdf/scripts/conclave-2024.pdf?v=1738463617,pdf
Coneheads,https://assets.scriptslug.com/live/pdf/scripts/conheads-1993.pdf?v=1729114890,pdf
Confessions Of A Dangerous Mind,https://imsdb.com//scripts//Confessions-of-a-Dangerous-Mind.html,html
Confidence,https://imsdb.com//scripts//Confidence.html,html
Constantine,https://assets.scriptslug.com/live/pdf/scripts/constantine-2005.pdf?v=1729114890,pdf
Contact,https://assets.scriptslug.com/live/pdf/scripts/contact-1997.pdf?v=1729114890,pdf
Contagion,https://assets.scriptslug.com/live/pdf/scripts/contagion-2011.pdf?v=1729114890,pdf
Cool Hand Luke,https://assets.scriptslug.com/live/pdf/scripts/cool-hand-luke-1967.pdf?v=1729114890,pdf
Cool Runnings,https://assets.scriptslug.com/live/pdf/scripts/cool-runnings-1993.pdf?v=1729114890,pdf
Copycat,https://assets.scriptslug.com/live/pdf/scripts/copycat-1995.pdf?v=1729114890,pdf
Coraline,https://assets.scriptslug.com/live/pdf/scripts/coraline-2009.pdf?v=1729114890,pdf
Coriolanus,https://imsdb.com//scripts//Coriolanus.html,html
Corpse Bride,https://assets.scriptslug.com/live/pdf/scripts/corpse-bride-2005.pdf?v=1729114891,pdf
Courage Under Fire,https://assets.scriptslug.com/live/pdf/scripts/courage-under-fire-1996.pdf?v=1729114891,pdf
Cradle 2 The Grave,https://imsdb.com//scripts//Cradle-2-the-Grave.html,html
Crank,https://imsdb.com//scripts//Crank.html,html
Crash,https://assets.scriptslug.com/live/pdf/scripts/crash-2004.pdf?v=1729114891,pdf
Crawl,https://assets.scriptslug.com/live/pdf/scripts/crawl-2019.pdf?v=1729114891,pdf
Crazy Rich Asians,https://assets.scriptslug.com/live/pdf/scripts/crazy-rich-asians-2018.pdf?v=1729114891,pdf
Crazy Stupid Love,https://assets.scriptslug.com/live/pdf/scripts/crazy-stupid-love-2011.pdf?v=1729114891,pdf
Crazylove,https://imsdb.com//scripts//Crazylove.html,html
Creation,https://imsdb.com//scripts//Creation.html,html
Creed,https://assets.scriptslug.com/live/pdf/scripts/creed-2015.pdf?v=1729114891,pdf
Creed 2,https://assets.scriptslug.com/live/pdf/scripts/creed-ii-2018.pdf?v=1729114891,pdf
Creed 3,https://assets.scriptslug.com/live/pdf/scripts/creed-iii-2023.pdf?v=1729114891,pdf
Crime Spree,https://imsdb.com//scripts//Crime-Spree.html,html
Crimson Peak,https://assets.scriptslug.com/live/pdf/scripts/crimson-peak-2015.pdf?v=1729114891,pdf
Critters,https://assets.scriptslug.com/live/pdf/scripts/critters-1986.pdf?v=1729114892,pdf
Crouching Tiger Hidden Dragon,"https://imsdb.com//scripts//Crouching-Tiger,-Hidden-Dragon.html",html
Croupier,https://imsdb.com//scripts//Croupier.html,html
Cruel Intentions,https://imsdb.com//scripts//Cruel-Intentions.html,html
Crying Game,https://imsdb.com//scripts//Crying-Game.html,html
Cube,https://imsdb.com//scripts//Cube.html,html
Curly Sue,https://assets.scriptslug.com/live/pdf/scripts/curly-sue-1991.pdf?v=1729114892,pdf
